taxonomy_id	name	rank	lineage	barcode35_barcode35_diamond.diamond	barcode33_barcode33_diamond.diamond	barcode36_barcode36_diamond.diamond	barcode34_barcode34_diamond.diamond	barcode37_barcode37_diamond.diamond	barcode38_barcode38_diamond.diamond
2953752	Moraxella sp. FZFQ2102	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Moraxella;unclassified Moraxella;Moraxella sp. FZFQ2102	0	0	0	0	0	8
747	Pasteurella multocida	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Pasteurella;Pasteurella multocida	0	0	0	0	0	1
233100	Ectothiorhodosinus mongolicus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Ectothiorhodosinus;Ectothiorhodosinus mongolicus	0	0	0	0	0	1
2954092	Pseudomonas sp. FP2335	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. FP2335	0	0	0	0	0	1
2918765	Sphingomonas qomolangmaensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas qomolangmaensis	0	0	0	0	0	1
2975702	Streptomyces sp. NBC_00287	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_00287	0	0	0	0	0	1
3068275	Natronococcus wangiae	species	cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronococcus;Natronococcus wangiae	0	0	0	0	0	1
2493639	Fluviispira sanaruensis	species	cellular organisms;Bacteria;Pseudomonadati;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Fluviispira;Fluviispira sanaruensis	0	0	0	0	0	1
2800373	Priestia	genus	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Priestia	0	0	0	0	0	1
347533	Zobellella	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Zobellella	0	0	0	0	0	1
2008795	Azonexaceae	family	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Azonexaceae	0	0	0	0	0	1
28198	Aliarcobacter cryaerophilus	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter cryaerophilus	0	0	0	0	0	4
181762	Psilocybe cubensis	species	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Strophariaceae;Psilocybe;Psilocybe cubensis	0	0	0	0	0	2
53417	Lonepinella koalarum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Lonepinella;Lonepinella koalarum	0	0	0	0	0	1
2980026	Fervidibacillus albus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Fervidibacillus;Fervidibacillus albus	0	0	0	0	0	1
586	Providencia	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia	0	0	0	0	0	1
1502	Clostridium perfringens	species	cellular organisms;Bacteria;Bacillati;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium perfringens	0	0	0	0	0	1
768507	Cytophagales	order	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Cytophagia;Cytophagales	0	0	0	0	0	1
2920935	Aestuariibaculum lutulentum	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aestuariibaculum;Aestuariibaculum lutulentum	0	0	0	0	0	1
2715164	Acinetobacter shaoyimingii	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter shaoyimingii	0	0	0	0	0	1
332055	Sphingobium indicum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingobiaceae;Sphingobium;Sphingobium indicum	0	0	0	0	0	1
347535	Zobellella taiwanensis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Zobellella;Zobellella taiwanensis	0	0	0	0	0	1
2820278	Aquabacter sp. L1I39	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Aquabacter;unclassified Aquabacter;Aquabacter sp. L1I39	0	0	0	0	0	1
28072	Nostoc sp. PCC 7524	species	cellular organisms;Bacteria;Bacillati;Cyanobacteriota/Melainabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;unclassified Nostoc;Nostoc sp. PCC 7524	0	0	0	0	0	1
2596890	Candidatus Uabimicrobium amorphum	species	cellular organisms;Bacteria;Pseudomonadati;PVC group;Planctomycetota;Candidatus Uabimicrobiia;Candidatus Uabimicrobiales;Candidatus Uabimicrobiaceae;Candidatus Uabimicrobium;Candidatus Uabimicrobium amorphum	0	0	0	0	0	1
160791	Rhizorhabdus wittichii	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Rhizorhabdaceae;Rhizorhabdus;Rhizorhabdus wittichii	0	0	0	0	0	1
82541	Cupriavidus gilardii	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus gilardii	0	0	0	0	0	1
190146	Actinotignum urinale	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinotignum;Actinotignum urinale	0	0	0	0	0	1
869806	Marivirga	genus	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Cytophagia;Cytophagales;Marivirgaceae;Marivirga	0	0	0	0	0	1
675090	Actinomyces weissii	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces weissii	0	0	0	0	0	1
1008307	Maricurvus nonylphenolicus	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Maricurvus;Maricurvus nonylphenolicus	0	0	0	0	0	1
2371	Xylella fastidiosa	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Xylella;Xylella fastidiosa	0	0	0	0	0	1
72	Simonsiella muelleri	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Simonsiella;Simonsiella muelleri	0	0	0	0	0	7
330879	Aspergillus fumigatus Af293	strain	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Fumigati;Aspergillus fumigatus;Aspergillus fumigatus Af293	0	0	0	0	0	1
155493	Gallibacterium	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Gallibacterium	0	0	0	0	0	1
1209493	Halomicronema hongdechloris	species	cellular organisms;Bacteria;Bacillati;Cyanobacteriota/Melainabacteria group;Cyanobacteriota;Cyanophyceae;Nodosilineales;Nodosilineaceae;Halomicronema;Halomicronema hongdechloris	0	0	0	0	0	1
1535204	Metabacillus endolithicus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus endolithicus	0	0	0	0	0	1
3103127	Thalassovivens spotae	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Thalassovivens;Thalassovivens spotae	0	0	0	0	0	1
2500547	Apibacter raozihei	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Apibacter;Apibacter raozihei	0	0	0	0	0	1
1183412	Agrobacterium deltae	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium/Agrobacterium group;Agrobacterium;Agrobacterium deltae	0	0	0	0	0	1
47770	Lactobacillus crispatus	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus	0	0	0	0	0	1
196816	unclassified Acinetobacter	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;unclassified Acinetobacter	0	0	0	0	0	1
146919	Salinibacter ruber	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Rhodothermota;Rhodothermia;Rhodothermales;Salinibacteraceae;Salinibacter;Salinibacter ruber	0	0	0	0	0	1
1117707	Vibrio quintilis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio quintilis	0	0	0	0	0	1
710191	Methanobacterium ferruginis	species	cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Methanomada group;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium ferruginis	0	0	0	0	0	1
1935446	Photobacterium toruni	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Photobacterium;Photobacterium toruni	0	0	0	0	0	1
2620587	unclassified Ferrimonas	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Ferrimonadaceae;Ferrimonas;unclassified Ferrimonas	0	0	0	0	0	1
3136564	Paraburkholderia sp. IMGN_8	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;unclassified Paraburkholderia;Paraburkholderia sp. IMGN_8	0	0	0	0	0	1
37929	Glutamicibacter nicotianae	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Glutamicibacter;Glutamicibacter nicotianae	0	0	0	0	0	1
147645	Paracoccus yeei	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus yeei	0	0	0	0	0	1
54757	Plasmodium vinckei vinckei	subspecies	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Aconoidasida;Haemosporida;Plasmodiidae;Plasmodium;Plasmodium (Vinckeia);Plasmodium vinckei;Plasmodium vinckei vinckei	0	0	0	0	0	1
58169	Rahnella inusitata	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Rahnella;Rahnella inusitata	0	0	0	0	0	1
226230	Saccharomyces kudriavzevii IFO 1802	strain	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;Saccharomyces kudriavzevii;Saccharomyces kudriavzevii IFO 1802	0	0	0	0	0	1
2903830	Streptomyces sp. NBC_01340	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_01340	0	0	0	0	0	1
3031919	Superficieibacter sp. HKU1	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Superficieibacter;unclassified Superficieibacter;Superficieibacter sp. HKU1	0	0	0	0	0	1
2172103	Limnobaculum parvum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Budviciaceae;Limnobaculum;Limnobaculum parvum	0	0	0	0	0	1
759273	Colletotrichum higginsianum IMI 349063	strain	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum destructivum species complex;Colletotrichum higginsianum;Colletotrichum higginsianum IMI 349063	0	0	0	0	0	1
1161	Nostocales	order	cellular organisms;Bacteria;Bacillati;Cyanobacteriota/Melainabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales	0	0	0	0	0	2
227321	Aspergillus nidulans FGSC A4	strain	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Nidulantes;Aspergillus nidulans;Aspergillus nidulans FGSC A4	0	0	0	0	0	1
29519	Borreliella garinii	species	cellular organisms;Bacteria;Pseudomonadati;Spirochaetota;Spirochaetia;Spirochaetales;Borreliaceae;Borreliella;Borreliella garinii	0	0	0	0	0	1
2608891	unclassified Enterococcus	no rank	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;unclassified Enterococcus	0	0	0	0	0	1
88723	Natrinema	genus	cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natrinema	0	0	0	0	0	1
2026199	Paraburkholderia aromaticivorans	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia aromaticivorans	0	0	0	0	0	1
28037	Streptococcus mitis	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis group;Streptococcus mitis	0	0	0	0	0	1
5059	Aspergillus flavus	species	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Eurotiomycetidae;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus subgen. Circumdati;Aspergillus flavus	0	0	0	0	0	1
2740405	Candidatus Sulfurimonas marisnigri	species	cellular organisms;Bacteria;Pseudomonadati;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Sulfurimonadaceae;Sulfurimonas;Candidatus Sulfurimonas marisnigri	0	0	0	0	0	1
86661	Bacillus cereus group	species group	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus cereus group	0	0	0	0	0	2
1848903	Capnocytophaga canis	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;Capnocytophaga canis	0	0	0	0	0	1
2903856	Streptomyces sp. NBC_01410	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;unclassified Streptomyces;Streptomyces sp. NBC_01410	0	0	0	0	0	1
5874	Theileria annulata	species	cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Aconoidasida;Piroplasmida;Theileriidae;Theileria;Theileria annulata	0	0	0	0	0	1
521689	Thiocapsa bogorovii	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Thiocapsa;Thiocapsa bogorovii	0	0	0	0	0	1
3122376	Pseudomonas sp. ML2-2023-6	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;unclassified Pseudomonas;Pseudomonas sp. ML2-2023-6	0	0	0	0	0	1
164330	Thauera aminoaromatica	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera;Thauera aminoaromatica	0	0	0	0	0	1
1492898	Flavisolibacter tropicus	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Chitinophagia;Chitinophagales;Chitinophagaceae;Flavisolibacter;Flavisolibacter tropicus	0	0	0	0	0	1
577492	Mycobacterium paraterrae	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium paraterrae	0	0	0	0	0	1
2282170	Kordia sp. SMS9	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Kordia;unclassified Kordia;Kordia sp. SMS9	0	0	0	0	0	1
1481665	Advenella alkanexedens	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Advenella;Advenella alkanexedens	0	0	0	0	0	1
83554	Chlamydia psittaci	species	cellular organisms;Bacteria;Pseudomonadati;PVC group;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia psittaci	0	0	0	0	0	2
2632938	unclassified Aliikangiella	no rank	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Pleioneaceae;Aliikangiella;unclassified Aliikangiella	0	0	0	0	0	2
633	Yersinia pseudotuberculosis	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Yersinia;Yersinia pseudotuberculosis complex;Yersinia pseudotuberculosis	0	0	0	0	0	1
463	Fluoribacter dumoffii	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Fluoribacter;Fluoribacter dumoffii	0	0	0	0	0	1
326522	Neisseria animaloris	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria animaloris	0	0	0	0	0	1
656179	Pandoraea faecigallinarum	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea faecigallinarum	0	0	0	0	0	1
2017482	Thalassococcus sp. S3	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Thalassococcus;unclassified Thalassococcus;Thalassococcus sp. S3	0	0	0	0	0	1
1715285	Candidatus Providencia siddallii	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Candidatus Providencia siddallii	0	0	0	0	0	1
1411316	Pedobacter sp.	species	cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter;unclassified Pedobacter;Pedobacter sp.	0	0	0	0	0	1
642	Aeromonas	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas	0	0	0	0	0	2
3076685	Natronosalvus	genus	cellular organisms;Archaea;Methanobacteriati;Methanobacteriota;Stenosarchaea group;Halobacteria;Halobacteriales;Natrialbaceae;Natronosalvus	0	0	0	0	0	1
2847775	Atribacterales	order	cellular organisms;Bacteria;Pseudomonadati;Atribacterota;Atribacteria;Atribacterales	0	0	0	0	0	1
2697027	Sodalis ligni	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Bruguierivoracaceae;Sodalis;Sodalis ligni	0	0	0	0	0	1
3153301	Methylomonas sp. AM2-LC	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;unclassified Methylomonas;Methylomonas sp. AM2-LC	0	0	0	0	0	1
2968969	Stutzerimonas frequens	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas;Stutzerimonas stutzeri group;Stutzerimonas frequens	0	0	0	0	0	1
2425	Teredinibacter	genus	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Teredinibacter	0	0	0	0	0	1
3681603	Kocuria sp. U4B	species	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Kocuria;unclassified Kocuria;Kocuria sp. U4B	0	0	0	0	0	1
3381356	Halobacillus sp. SY10	species	cellular organisms;Bacteria;Bacillati;Bacillota;Bacilli;Bacillales;Bacillaceae;Halobacillus;unclassified Halobacillus;Halobacillus sp. SY10	0	0	0	0	0	1
347534	Zobellella denitrificans	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Zobellella;Zobellella denitrificans	0	0	0	0	0	1
2769490	Thalassotalea sp. LPB0316	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassotalea;unclassified Thalassotalea;Thalassotalea sp. LPB0316	0	0	0	0	0	1
40324	Stenotrophomonas maltophilia	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;Stenotrophomonas maltophilia group;Stenotrophomonas maltophilia	0	0	0	0	0	1
2546359	Gloeothece verrucosa	species	cellular organisms;Bacteria;Bacillati;Cyanobacteriota/Melainabacteria group;Cyanobacteriota;Cyanophyceae;Oscillatoriophycideae;Chroococcales;Aphanothecaceae;Gloeothece;Gloeothece verrucosa	0	0	0	0	0	1
3440636	Psychrobacter sp. DM8	species	cellular organisms;Bacteria;Pseudomonadati;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Psychrobacter;unclassified Psychrobacter;Psychrobacter sp. DM8	0	0	0	0	0	2
1578925	Pyricularia pennisetigena	species	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Magnaporthales;Pyriculariaceae;Pyricularia;Pyricularia pennisetigena	0	0	0	0	0	1
